id,preferred_name,alternative_names,category,description
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,securities,securities analyst|securities analyst securities|analyst|analyst securities|analyst securities research,general,"They interpret data on the price, stability and future investment trends in a certain economic area and make recommendations and forecasts to business clients."
http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,dancer,dancer dance|dancer dance artist|dance|dance artist|dance artist show,general,"This normally involves interpreting the work of a choreographer or a traditional repertory, although it may sometimes require improvisation."
http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,bespoke,bespoke footwear|bespoke footwear technician|footwear|footwear technician|footwear technician custom,general,"g.  workshops, where footwear is typically custom-made.  They design, prepare, cut and sew, assemble and finish custom made footwear."
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,judge,judge investigating|judge investigating magistrate|investigating|investigating magistrate|investigating magistrate deputy,general,"They ensure that court procedures conform to conventional legal processes and review evidence and juries.  Judges preside over cases involving such areas as crime, family issues, civil law, small claims and juvenile offenses."
http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,puppet,puppet designer|puppet designer puppet|designer|designer puppet|designer puppet designer,general,"Their work is based on research and artistic vision.  Their design is influenced by and influences other designs and must be conform with these designs and the overall artistic vision.  Therefore, the designers work closely with artistic directors, operators and the artistic team.  Puppet designers make puppets and manipulable objects out of a variety of materials, and may build robotic elements into them.  Puppet designers sometimes also work as autonomous artists, creating outside a performance context."
http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,flexographic,flexographic press|flexographic press operator|press|press operator|press operator flexographic,general,The relief plate is inked and pressed onto the material to be printed.
http://data.europa.eu/esco/occupation/07dfff6d-a0d0-4202-a697-fe9176c15999,dependability,dependability engineer|dependability engineer RAMS|engineer|engineer RAMS|engineer RAMS engineer,general,"They focus on improving the capability to function without interruption and operate when needed, and on increasing the easiness of repairing, replacing or upgrading the product."
http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,integration,integration engineer|integration engineer software|engineer|engineer software|engineer software integration,technical,They evaluate existing components or systems to determine integration requirements and ensure that the final solutions meet organisational needs.  They reuse components when possible and assist management in taking decisions.  They perform ICT system integration troubleshooting.
http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,weather,weather forecaster|weather forecaster weather|forecaster|forecaster weather|forecaster weather forecast,general,"They predict the weather according to these data.  Weather forecasters present these forecasts to the audience via radio, television or online."
http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,street,street artist|street artist muralist|artist|artist muralist|artist muralist street,general,
http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994,spa,spa manager|spa manager wellness|manager|manager wellness|manager wellness manager,general,"They oversee the activities and performance of staff, manage the financial aspects of the Spa, deal with suppliers and run advertising campaigns for the spa in order to attract more customers."
http://data.europa.eu/esco/occupation/082c234c-0dda-490a-b5af-757c3e48da90,professional,professional athlete|professional athlete athlete|athlete|athlete athlete|athlete athlete pole,general,They train on a regular basis and exercise with professional coaches and trainers.
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,specialised,specialised veterinarian|specialised veterinarian porcine|veterinarian|veterinarian porcine|veterinarian porcine health,general,"They have the authority to carry out, in an independent, ethical and personally responsible capacity, all aspects of veterinary medicine, in the interest of the health and welfare of animals and public health in accordance with national and international legislation.  In addition they need a recognized qualification and/or experience in a specific species and/or veterinary procedure."
http://data.europa.eu/esco/occupation/08edf4c5-3551-4690-9d09-f9b8b9194c90,automated,automated fly|automated fly bar|fly|fly bar|fly bar operator,technical,"Their work is influenced by and influences the results of other operators.  Therefore, the operators work closely together with the designers, operators and performers.  Automated fly bar operators prepare and supervise the setup, program the equipment and operate automated fly bar systems, rigging systems or systems for horizontal movement.  Their work is based on plans, instructions and calculations.  The manipulation of heavy loads close to or above performers and audience makes this a high risk occupation."
http://data.europa.eu/esco/occupation/08f5481e-9233-4ef2-9e4b-945224879ce5,commissioning,commissioning technician|commissioning technician senior|technician|technician senior|technician senior commissioning,technical,"They inspect the correct functioning of the equipment, facilities and plants and when necessary they perform repairs and maintenance."
http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,branch,branch manager|branch manager regional|manager|manager regional|manager regional director,general,"They receive indications from the headquarters, and depending on the structure of the company, they aim to implement the strategy of the company while adapting it to the market where the branch operates.  They envision management of employees, communications, marketing efforts, and follow up to results and objectives."
http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,search,search engine|search engine optimisation|engine|engine optimisation|engine optimisation expert,general,They create and launch SEO campaigns and identify areas of improvement.  Search engine optimisation experts may conduct pay per click (PPC) campaigns.
http://data.europa.eu/esco/occupation/094b9f9b-7e89-4f34-adbb-fbaf7246f7a4,water,water network|water network operative|network|network operative|network operative water,general,They perform planned maintenance and repair tasks and clear blockages in pipes and drains.
http://data.europa.eu/esco/occupation/094e04fd-3039-4615-850b-b232794f84f5,youth,youth information|youth information worker|information|information worker|information worker youth,general,"They ensure that those services are accessible, resourced and welcoming for young people and run activities aimed at reaching the entire youth population, by means that are effective and appropriate for different groups and needs.  Youth information workers aim to enable young people to make their own informed choices and become active citizens.  They work in close partnership with other services."
http://data.europa.eu/esco/occupation/095169ac-feee-4fcf-bff7-222ab6d84bc4,green,green coffee|green coffee buyer|coffee|coffee buyer|coffee buyer green,general,They have a deep knowledge of the process of coffee from the fruit to the cup.
http://data.europa.eu/esco/occupation/0959cd1d-f6c8-4362-939a-ad7d5f75d659,economics,economics lecturer|economics lecturer economics|lecturer|lecturer economics|lecturer economics teacher,general,"They develop curriculum, prepare classes (lectures, practical classes, seminars, trainings etc. ), monitor learning outcomes, supervise student study path.  They conduct academic research in their field of economics and present their findings at the conferences and in publications.  They are involved in some university management functions."
